image_path,object_filename,memscore
img/things/cooler.png,cooler.png,0.9102067351341248
img/things/coop.png,coop.png,0.6821279525756836
img/things/copier.png,copier.png,0.8246943354606628
img/things/coral.png,coral.png,0.5805685520172119
img/things/cord.png,cord.png,0.8858866691589355
img/things/cordon_bleu.png,cordon_bleu.png,0.8556896448135376
img/things/cork.png,cork.png,0.9116653203964233
img/things/corkboard.png,corkboard.png,0.8961171507835388
img/things/corkscrew.png,corkscrew.png,0.9391156435012817
img/things/corn.png,corn.png,0.8167790174484253
img/things/cornbread.png,cornbread.png,0.7833080887794495
img/things/cornhusk.png,cornhusk.png,0.8200199604034424
img/things/cornmeal.png,cornmeal.png,0.71286940574646
img/things/cornucopia.png,cornucopia.png,0.8807801008224487
img/things/corsage.png,corsage.png,0.7349287867546082
img/things/corset.png,corset.png,0.7722898721694946
img/things/costume.png,costume.png,0.729228138923645
img/things/cot.png,cot.png,0.8194960355758667
img/things/cotton_candy.png,cotton_candy.png,0.7932080030441284
img/things/couch.png,couch.png,0.9266101121902466
img/things/cougar.png,cougar.png,0.769529402256012
img/things/counter.png,counter.png,0.6618635058403015
img/things/coverall.png,coverall.png,0.9467907547950745
img/things/cow.png,cow.png,0.8127484917640686
img/things/coyote.png,coyote.png,0.8079425096511841
img/things/crab.png,crab.png,0.8322221636772156
img/things/cracker.png,cracker.png,0.9110588431358337
img/things/cranberry.png,cranberry.png,0.9413897395133972
img/things/crane.png,crane.png,0.6729306578636169
img/things/crank.png,crank.png,0.8356630802154541
img/things/crate.png,crate.png,0.7840136289596558
img/things/crayon.png,crayon.png,0.8671889305114746
img/things/cream.png,cream.png,0.7702164649963379
