0.4,0,1.215200284,1,7,0
0.6,1,1.22562834,0,9,1
0.2,0,0.9251389131,0,9,1
0.2,0,1.245520172,1,11,0
1,1,1.097146303,0,11,0
0.4,1,0.8442268418,1,11,1
0.4,1,1.304184034,1,11,1
0,0,1.003210887,1,10,1
0,0,1.233946952,0,11,1
0.8,1,1.023360021,0,12,0
0.2,0,0.9785911301,1,12,1
0,1,1.054752683,0,7,1
1,1,0.8448427822,1,7,0
0,0,1.018537436,0,8,1
0.6,0,1.050841967,1,9,0
0.2,1,1.423186656,1,9,1
0.6,0,0.7373516597,1,11,1
0,0,1.237070587,0,10,1
0.2,0,0.8258506134,1,9,0
0,0,1.031489477,0,10,0
0.4,0,1.177516312,1,12,0
0.8,0,1.115624531,1,13,1
1,1,0.7037917804,0,16,0
1,1,0.815442442,1,10,1
0.2,0,1.090604703,1,14,0
0.8,1,0.8037424311,0,15,0
0,1,0.8579942919,1,14,0
0.8,0,0.7487515816,0,14,0
0,0,0.7870834861,0,12,0
0,0,0.8180288486,0,12,0
0.6,0,1.041530116,0,17,0
0.8,1,1.219401316,0,13,1
0.6,0,0.7911443729,0,12,1
0.6,0,1.072273092,1,16,1
0,0,1.062269923,0,14,0
1,1,0.6674773097,0,12,1
0.2,1,1.220744861,1,16,1
0.4,1,0.8909157654,1,13,1
0,0,1.025468349,0,16,1
0.6,0,1.230632361,1,11,1
0.8,0,0.9690589933,1,14,1
0.4,0,1.050938467,0,16,0
0.4,0,1.142575332,1,14,0
0.6,0,0.8953170534,1,15,1
0.4,0,0.994950586,0,14,0
0.8,0,1.020426388,1,10,0
0.2,0,1.167786212,1,16,0
1,0,0.8750550561,1,15,1
1,1,0.751162474,1,12,0
0.2,0,0.8900567479,1,10,0
1,1,1.153391323,0,13,0
0.4,0,1.276680297,1,5,0
0.8,0,0.8468114631,0,8,1
1,0,1.034956375,0,15,1
1,1,0.8160460712,0,7,1
1,0,1.130063049,0,21,1
0.6,0,1.093223345,0,7,1
0.8,0,1.008289394,0,12,0
0.4,0,0.9877645904,1,10,0
1,1,0.7479790403,1,7,1
1,1,0.8849772224,1,9,1
0,0,1.014813329,0,9,1
0.4,0,0.8986583529,0,9,0
0.8,1,0.8659228254,0,10,1
1,1,0.979609591,1,10,0
0,0,0.8730568103,0,10,0
1,1,0.7147800624,1,11,0
1,1,0.7956622988,0,13,0
0.8,1,1.161584852,1,11,1
0.6,0,1.06338661,1,9,0
0.6,0,0.8301585345,1,10,0
0.8,1,0.9865596276,0,9,0
1,1,0.9009265983,0,11,0
1,1,0.7028490985,1,12,1
0.4,0,0.9672939144,1,11,0
0.6,0,1.086629199,1,15,0
0.4,1,1.111673127,1,10,1
0.4,0,0.8749169055,1,14,1
1,1,1.01612927,1,13,1
0.4,1,0.8798360536,0,14,1
0.2,0,0.8817061996,0,10,0
0.8,1,0.6781250462,0,14,0
0.6,0,0.9002416013,1,15,0
0.4,0,0.8255539723,0,12,0
0.2,1,0.6643590992,1,13,0
0.8,1,0.6368585443,1,12,0
0.6,0,1.069425427,1,15,0
0.4,0,0.8507871237,0,13,1
0.6,0,1.101320053,1,12,1
0.2,0,1.006689685,0,13,1
0.6,1,0.8161952896,0,11,1
0.2,0,0.9634383256,0,13,1
0.4,0,0.7243848303,1,10,0
0.4,1,0.6568503259,1,16,1
0.6,1,0.7988788607,0,17,1
0.2,0,1.090762843,1,12,0
1,0,0.5669717733,1,15,0
1,1,0.6942419503,0,13,0
0,0,0.8627637858,0,12,1
0.8,1,0.8727177074,0,12,1
0.8,0,1.205626878,1,11,1
0.4,1,0.8282029647,0,13,0
0.4,0,1.075244626,0,10,1
0,0,0.9061919926,0,13,0
0,0,0.772430025,0,10,1
0.6,0,1.0012581,1,10,1
1,1,0.9940286856,0,10,1
0.8,1,0.6330103679,1,10,1
0,0,0.7018884216,0,11,1
0.2,0,0.9244749825,0,15,0
1,0,0.6308742026,0,15,0
0.6,1,0.9939586446,0,5,0
0,0,0.9328494389,1,10,0
1,0,0.6352535458,1,11,1
0.2,0,0.7965525556,0,14,1
0.2,1,0.9476627856,1,11,1
0.6,0,0.7156210504,1,7,1
0.2,0,1.492949643,1,10,0
0.6,0,0.6965574035,0,10,0
0.2,1,0.6360439435,1,10,0
0.8,1,0.6875216374,0,12,0
0.6,1,0.8391600037,0,14,1
0.8,1,1.303097477,1,12,1
0.8,1,1.133842289,1,13,1
0.2,0,0.6646260116,1,12,0
0,0,0.8749292968,0,9,1
0.8,1,0.6582772788,0,10,0
0,1,0.7562165689,0,11,1
0.2,0,1.045220962,0,11,1
0.6,1,1.029383658,0,8,1
0,1,0.6359964842,0,7,1
0.6,1,0.6027249396,1,10,0
