0,0,1.075231253,1,8,0
0.6,0,1.460350486,1,8,1
0,0,1.206000688,1,10,0
1,1,0.8083949722,1,10,0
0.2,1,1.008815755,1,10,0
0.2,1,1.196316993,1,12,1
0.2,0,1.101833517,0,16,0
0,0,1.047120482,1,12,0
0.8,1,0.794190269,1,13,1
0.2,1,0.8678362486,0,12,1
0.8,1,1.08765366,0,10,1
0,0,0.7845233399,0,16,1
1,1,0.7357085822,0,15,0
1,1,0.8583158962,0,11,0
1,1,0.6195627023,0,10,0
1,1,0.8114684108,0,10,0
0.2,1,0.7426477009,1,11,0
1,1,0.6015784941,0,12,1
1,1,0.6355126989,1,10,0
1,1,0.8028580798,1,7,0
0,0,0.8759672721,1,7,0
0.2,1,1.187469959,0,10,1
0.4,1,1.140611025,1,14,1
0.4,1,0.86141545,1,11,0
0.8,1,0.944232319,1,11,1
0,1,1.072938575,0,11,1
0,0,0.9220652119,0,13,0
0.4,1,0.99734618,0,12,1
0.8,1,0.804395779,1,12,0
1,1,0.6768433917,0,11,0
0.4,1,0.7766107069,1,11,1
0.6,0,1.010022673,1,11,1
0.2,0,0.8129067724,1,12,0
0.4,0,1.029782655,0,8,0
0.2,1,0.7218165752,1,8,1
0.6,0,1.122503454,0,9,1
0.8,0,0.7566435072,0,9,0
0.2,0,0.9724468878,0,8,0
1,1,0.7333395192,0,8,1
0.4,1,0.6903386512,0,10,0
0.8,0,1.236350386,1,11,0
0,0,0.7578044599,1,8,1
0.2,0,1.43810155,0,7,0
0.8,1,0.8067844561,0,9,0
0,0,0.7465234799,1,9,1
0.6,0,0.8200271251,1,11,1
1,1,1.14968236,0,8,1
0.4,1,0.7621078887,0,12,1
0.6,1,1.066749868,0,10,1
0.6,0,0.9073805241,0,10,0
0.8,0,1.048964296,0,8,0
0,0,0.8180314139,1,12,1
0.2,0,0.9556334126,1,6,1
0,0,0.8923914339,0,17,1
1,1,0.8537039612,1,5,0
1,1,0.8457534788,0,7,1
0.8,1,0.637296048,1,16,1
0.4,1,1.111550892,0,10,1
0.6,1,1.192458441,1,17,1
0,0,1.129420288,1,7,0
0.2,0,1.066022584,1,7,1
0,0,0.7642426761,1,8,0
0.4,0,1.085682006,1,8,0
0.8,1,0.6618217649,1,9,0
1,1,0.7282189121,1,9,1
0,0,0.8214036562,1,12,0
0.6,1,0.662594778,0,10,0
0.2,0,0.9762356998,1,11,0
0,0,0.7151962193,1,11,1
0.4,0,0.8214016762,0,12,1
0.4,1,1.246436613,0,12,1
0.4,0,1.103777877,0,11,1
1,1,0.761936245,0,11,0
0.2,1,1.31003812,0,12,0
0.4,1,0.6786886049,0,17,0
0,0,1.022628168,0,14,0
0.6,1,0.7685406874,1,14,0
0.6,1,1.195869203,0,10,1
0.6,0,0.8215020122,1,13,0
0.4,0,1.229164575,1,12,0
0,0,0.9277236401,1,18,0
0.2,0,0.883141302,0,14,1
0.6,1,0.9817679618,1,11,1
0.8,0,1.142649166,1,10,0
0.6,1,0.8259537369,1,18,1
1,1,0.682254409,0,18,1
0.6,1,1.036642626,0,13,0
0.2,1,0.8213657611,0,13,1
1,1,0.8525931579,1,12,0
0.6,1,0.6491113929,0,12,0
0,1,1.025083286,1,10,1
0.2,1,1.05948103,1,17,1
0.6,1,1.100981602,1,10,0
0.6,1,0.8075226159,1,9,1
1,1,0.9625632381,0,10,0
0,0,0.753791892,0,10,0
1,1,0.6740951901,0,10,1
0.8,1,0.8706028848,0,10,0
0,0,0.7440072289,1,8,0
1,1,0.6726887799,1,9,1
0.4,0,0.891496487,0,9,0
0.8,1,0.807026851,0,9,0
0.4,1,0.7747093691,1,11,1
0.8,1,0.687333683,1,8,1
0.8,1,0.868694915,0,7,1
0.6,0,0.8231903468,0,8,1
0.8,0,0.8269886989,0,8,1
1,1,0.6268170644,0,8,0
0.4,0,0.7877379223,0,5,0
0.4,0,0.9208878493,1,13,1
0.2,1,1.163268858,1,5,1
0.4,1,0.748326363,0,11,1
0.4,1,0.8930881312,1,5,0
0.8,1,0.8681462239,0,12,1
1,1,0.7060126029,1,17,1
0.2,1,1.086866707,0,11,1
0.6,1,0.9849251201,1,10,1
1,1,0.676597096,1,9,1
0.6,1,0.846183789,1,10,0
0.4,1,1.120378757,1,11,0
1,1,0.6243720762,1,11,0
0.8,1,0.8290816159,1,12,1
1,1,0.7261629808,1,15,0
0,0,0.760107236,0,12,0
1,1,0.696182908,1,16,0
0.2,0,0.9297881708,1,14,1
0.8,1,0.7828949941,0,15,1
0.2,0,1.024367025,0,14,1
0.6,1,1.047809098,0,14,1
0,0,0.6923607066,0,12,0
0,0,0.8526678998,0,12,0
1,1,0.8766894219,0,19,0
0.6,1,0.9024254861,0,13,0
0.4,0,0.7072679913,1,15,0
1,1,0.6273832051,0,15,1
0,1,1.069080561,1,13,0
0,0,0.5955781774,1,13,0
1,1,0.5826927973,1,12,0
0.2,0,0.9206966958,0,12,1
0,1,0.7631985401,1,12,1
0.4,0,1.173228688,1,12,0
0.4,0,0.7997852573,1,13,1
0.2,0,0.7616668912,0,12,1
0.4,0,0.938733195,0,11,0
0.8,1,0.8116222662,0,11,1
0,0,0.7178968098,1,11,0
0.8,1,0.6488398178,0,10,0
0.2,0,0.8025028668,1,14,1
1,1,0.972463585,1,12,1
1,1,0.86294541,1,10,0
0.8,1,0.649993157,0,17,0
0.2,1,0.7797853691,1,15,1
0.6,0,1.282769465,0,13,1
0.6,1,0.9824293861,0,13,0
0.4,0,0.9745748392,0,12,0
0,0,1.073653066,0,12,1
1,1,0.8406802602,0,11,0
0.2,1,0.8441548613,1,14,0
0,1,0.9960878538,1,13,1
