0.6,1,0.5981405731,1,7,0
0,0,0.831965538,1,9,1
0,0,0.6058748811,1,10,0
0.4,1,1.044708163,1,11,1
0.6,1,0.6234310979,1,11,1
0.8,1,1.120077206,1,11,1
1,0,0.7450120421,0,12,0
0.4,1,1.276868723,0,11,1
1,0,0.728494266,1,12,1
1,1,0.852155477,0,11,1
0,0,1.282759363,1,9,0
1,1,0.7516222121,1,7,0
0.4,1,0.881829974,1,9,0
0.8,1,0.812864803,0,7,0
0,0,0.7640472851,0,10,1
0.2,0,1.020807735,1,12,1
0.4,1,0.9598152919,1,10,0
0.4,1,1.050247246,1,10,0
0.4,0,0.9662096349,1,10,1
0.2,0,0.7949677559,0,9,0
0.2,0,1.069056768,0,14,1
0.8,1,0.923193956,0,14,0
0.8,1,0.9456677819,1,15,0
0.2,0,0.7917079199,1,10,0
0.4,0,1.021412762,0,11,1
0.6,1,1.012269185,1,15,1
0.2,0,0.9584275018,1,10,1
0.4,1,1.385156229,0,14,0
1,0,0.686232599,0,14,0
0.4,1,1.063353518,0,11,1
0.8,0,0.5484285052,1,13,0
0.6,1,0.6326084039,0,12,0
0,1,0.838792569,0,12,1
0.2,1,0.568549681,0,9,0
0,0,0.8186712691,1,11,0
0.8,0,0.8316194878,1,12,1
0.6,1,0.726081487,0,11,1
0.8,1,0.5692264631,0,10,0
0.4,1,0.8848862099,0,10,1
0,0,1.465001938,1,9,1
0.6,1,0.7165239111,1,10,1
0.6,0,0.997240315,0,10,1
0.2,1,1.060368891,0,10,0
0.2,0,0.6970194539,0,7,1
1,0,0.6060777621,0,7,0
0.2,0,0.8478559949,1,8,1
1,0,1.140375384,1,7,0
0.6,0,0.691115276,0,7,0
0.4,0,1.137193908,0,7,1
0.8,0,1.334559825,1,10,0
1,1,1.427708118,0,14,0
0.2,0,0.86895572,0,7,1
0.8,1,0.8001485472,0,6,0
0.6,1,0.6134293901,1,5,0
1,1,0.598307543,0,9,1
0.8,1,0.8668075951,0,14,0
0,1,0.9963623148,1,13,1
1,1,0.6483886021,1,10,0
0.2,0,1.154818771,0,8,0
0,1,0.557075606,0,9,0
0.4,1,0.847594585,0,9,1
1,1,0.9540789151,0,9,0
0,1,0.9808155,1,9,0
0.4,0,0.8801141449,1,10,0
0.6,0,0.956702874,1,11,1
0,1,0.9058532729,1,12,1
0.8,0,0.8008057149,0,15,1
0.8,1,1.060872624,1,12,1
0.2,1,0.8454952759,0,10,0
0,1,1.337808076,0,13,0
0.4,0,1.289675043,1,10,1
1,0,1.288724651,1,10,1
0.6,0,0.858685839,1,10,1
0.8,0,0.6728443599,0,11,1
0.2,0,1.022382484,0,11,1
0,0,0.7348931269,1,14,1
0.4,1,0.97904885,0,9,1
0,1,0.9213186358,0,10,0
1,0,0.925051783,0,12,1
0.8,1,1.078596487,0,12,0
1,1,1.27231906,1,12,0
0.2,0,1.225593704,0,12,1
0.8,1,0.992167908,1,11,0
0,0,0.685175373,1,12,1
0,1,0.89183547,0,11,0
0.8,0,0.910093273,0,13,1
1,1,0.790745616,0,10,1
0,0,1.420363305,0,12,0
0.8,1,1.229214634,0,11,0
0.8,0,0.6238190529,0,10,1
0,1,1.083680244,1,10,0
0.6,1,0.9812963279,1,10,0
0,0,0.919167808,1,10,0
0,0,1.218351219,0,10,0
0.6,0,1.03794441,0,9,0
0.4,1,1.155523662,1,9,0
0.4,1,0.954631689,0,10,0
1,0,0.689964592,0,13,0
0.2,1,0.9643007091,1,11,0
0.4,0,1.07859402,0,9,1
1,1,1.132643475,0,10,1
0,1,1.41742203,1,10,0
0.4,0,1.117434037,1,11,1
0,0,0.8107375989,1,14,1
0.4,0,0.801859061,1,10,0
1,0,0.5906141431,1,17,0
0.8,0,1.012023821,0,14,1
0.4,1,1.129983186,0,12,1
1,1,0.64258774,1,11,0
1,0,0.6928425699,1,14,0
0.2,0,0.743709527,1,11,0
