1,1,1.19985579,0,7,1
0.8,0,1.195563965,1,7,1
0.2,0,0.8632098869,0,7,0
0,1,0.7511640429,0,9,0
0.4,0,1.171267601,0,10,1
0,1,0.8168532741,1,13,0
0,1,0.9951365907,1,13,0
0.4,0,0.955180285,1,10,0
0.8,1,0.6633651229,0,11,1
0.2,0,0.7371900948,0,10,1
0.4,0,0.6647697799,0,13,0
0,1,0.8304985641,1,9,1
0.2,0,0.9011492599,1,9,0
0.8,0,1.025195432,0,9,1
0.6,1,1.487741452,1,8,0
0.4,1,1.246906142,0,8,0
0.8,1,1.245156322,0,8,1
1,1,1.027207126,0,7,1
0.6,1,0.8685544329,0,11,1
1,1,1.005008722,0,11,0
0.2,0,0.517515596,0,10,0
1,1,0.9150107061,1,10,1
0,0,1.297180234,1,12,1
1,1,0.6321285488,1,12,1
0.6,0,1.328616934,1,15,1
0.4,1,1.339750044,1,13,1
0.4,1,0.53391062,1,11,0
0,1,0.7991042091,1,12,1
0.6,1,0.880192806,0,12,0
0.6,0,1.460161308,0,12,0
0.4,0,0.6875800742,1,11,0
0.4,1,0.9685934042,1,11,0
0.6,0,0.9481557268,0,13,0
1,1,0.7796169682,0,11,1
0.8,0,1.140968845,0,13,1
0.8,0,0.6880825162,1,9,1
0.4,0,1.244815571,0,9,0
0.2,1,0.7470200569,0,10,1
0,0,0.7661238643,1,15,1
0.6,1,0.6861881102,1,14,1
0,0,1.47140794,1,10,0
0.6,0,0.7399207228,1,9,0
0.8,0,1.197350561,0,9,0
0.4,1,0.6893251473,0,9,1
0.4,0,0.6535559692,1,14,1
0.4,0,0.8179493253,0,15,0
0,1,0.8009218331,1,11,0
0.8,1,0.5953849293,1,13,1
0.2,1,0.740985224,0,7,1
0.8,1,0.7672870569,0,6,0
0.2,0,0.6974604423,1,11,0
1,1,0.7107948689,1,18,1
0.6,1,0.8548658909,1,15,0
0.2,1,0.8126882757,0,9,0
1,1,0.5987849804,1,9,0
1,1,0.9290476949,1,23,1
0,0,0.5989105641,0,7,1
1,1,0.7646492817,1,8,1
0.2,1,1.110621387,0,10,0
0.8,1,0.624304893,0,10,0
1,1,0.5757424408,0,10,1
0.8,0,0.611830174,1,11,0
0.8,0,0.7322678501,1,13,0
1,0,0.701182798,1,13,0
0,1,1.142420359,1,14,0
1,1,1.336709803,0,14,1
0.8,1,0.6523549217,0,10,0
0.8,0,0.827515827,1,10,1
0.6,0,0.610785909,1,10,0
0.4,1,1.130019651,0,10,1
0,0,0.6203812137,1,13,0
0,1,0.627685165,0,9,0
1,1,0.6300489991,0,8,1
1,1,0.5299352361,0,9,1
0.8,1,0.8967665317,0,9,1
0,1,0.7336797393,0,9,0
0,1,0.700540768,0,9,0
0.8,1,0.6911169621,0,8,0
0,0,1.219027978,1,9,1
0.2,1,1.032844801,1,7,1
0,0,1.133659792,1,9,1
0.2,1,0.643718184,1,9,1
0.4,0,0.6059232117,1,9,1
0.6,0,0.8288707901,1,10,0
0.4,0,0.08502162993,1,10,1
0.2,0,0.950077672,0,11,0
0.4,0,0.7687746561,0,13,0
1,0,0.5993695618,1,10,0
0.6,1,0.5815657303,1,10,0
0.6,1,0.7516298019,0,15,0
1,1,0.7368840761,0,13,1
0.6,1,0.6460018442,1,12,1
0.8,1,1.11302037,0,15,0
1,1,0.9907721742,0,11,1
1,1,0.4981154478,1,10,1
0.6,1,0.580058937,1,11,1
0.8,0,0.6989475652,1,11,0
0.4,0,0.7502154708,1,12,0
0,0,0.8700499278,0,10,0
0.4,0,0.5668030512,0,10,1
1,1,0.5948532857,0,9,1
0.8,0,0.6595746521,1,12,1
0.6,0,0.767313899,0,11,0
0.6,1,0.7953540529,1,11,0
1,0,0.708430463,0,10,1
1,1,0.6168636587,1,8,1
0.6,0,1.106342785,0,11,1
0.6,1,0.8133398402,0,16,0
1,1,0.7929598768,1,8,0
0.6,0,0.6554224472,1,17,0
0,1,0.6477756831,0,8,0
0,0,1.16704762,1,20,0
0,0,0.6329325233,1,11,1
0,1,0.6231655492,0,7,1
0.6,1,0.6459086509,0,10,0
0.2,1,0.8659036709,0,12,1
0.4,0,1.108461287,1,9,0
