0.6,1,0.9953849455,0,8,0
0,0,0.9539392171,1,9,0
0.2,0,0.8837761488,1,9,0
1,1,0.7017265325,1,11,1
0.6,1,1.008602577,1,11,1
0.6,1,0.7841196256,1,10,0
0.2,1,1.054346327,1,13,1
0.2,1,1.265384079,0,10,1
0.8,1,0.8640979072,1,19,1
0.4,1,1.109565002,0,17,1
0.8,1,0.9124864638,0,14,1
0.4,0,0.8539192341,0,11,0
0.2,0,1.025407707,1,14,1
1,1,0.8370072013,0,11,1
1,1,0.72689634,0,11,0
1,1,1.134701335,1,11,0
0.2,0,0.8473433824,1,11,1
0.6,1,1.12333165,0,10,1
1,1,0.7769097649,0,9,0
1,1,0.9418303985,1,8,0
0.4,1,1.052677044,1,11,1
0.8,1,0.7912686095,0,10,0
0.6,1,1.346487193,0,10,0
0,1,0.9411627082,0,10,1
0.6,1,1.418903749,1,11,1
0,0,0.9016807238,0,11,0
0.8,1,1.076528035,0,12,1
0.8,1,1.090680999,1,15,0
0,1,1.188257402,0,11,0
0.6,1,0.9528780179,0,11,0
0.6,0,1.279268693,0,12,1
0.2,1,1.189202911,1,11,0
1,1,1.039153344,1,10,0
0.6,1,1.146981362,1,12,1
0.8,1,0.8136261413,1,15,0
0.2,0,1.00232995,1,12,1
0.6,1,1.164592313,0,11,0
0.6,1,1.15147422,1,9,0
0.2,0,0.8310621781,0,10,0
0.6,0,1.117094331,1,12,0
0,0,0.8693267833,1,14,1
0.4,0,1.289440889,1,14,0
0.2,1,1.149871471,1,10,0
1,1,0.7674222244,1,9,1
1,1,0.7878663028,1,9,1
0.4,1,0.9783512345,0,10,1
0.8,0,1.266292665,0,11,0
0,0,0.7391508631,0,12,0
1,1,0.9001773354,1,7,0
0.2,0,0.7632053373,1,9,0
0.2,0,1.142110675,0,9,1
0,1,1.235157033,1,8,1
0,0,0.9387037009,0,9,1
0,0,0.9520559832,0,11,1
0,1,1.065078213,0,7,1
1,1,0.7981770011,0,14,1
0.8,1,0.7374382112,0,8,0
1,1,0.652924832,1,7,1
0,0,1.167970507,0,7,0
0,0,0.867815611,0,10,1
0.6,1,0.7269681636,0,7,0
0.2,0,0.9774753153,1,7,0
0,0,0.7775432598,1,8,0
0.8,0,0.8811535882,1,9,1
0.8,1,1.234916246,1,10,1
0,0,1.199184647,1,13,0
0.2,1,1.040098506,1,14,1
0.2,0,1.051076061,0,12,1
0,0,0.9675722355,1,11,1
0.6,0,1.026799672,0,10,1
0.2,0,0.9755275594,0,10,1
0.6,0,1.062321842,0,10,0
0.6,0,1.072583852,1,12,1
0.8,0,0.9128878731,0,15,1
0.4,0,0.8628920875,0,11,0
0.8,1,0.7553688046,1,11,0
0.4,0,0.9908444248,1,11,1
1,1,0.7860411052,0,10,0
0,0,1.308638605,1,14,0
0.2,0,0.9596677544,1,12,1
0,0,0.875910881,0,15,0
0,0,0.6583927823,0,13,0
1,1,0.6564611727,0,14,1
0.8,1,1.029429357,1,12,1
0.4,0,1.020890148,0,12,0
0.8,1,0.752012318,0,14,1
0.2,0,0.9944794476,1,11,0
0.8,1,0.9452361083,0,11,0
0.8,1,0.8135088915,0,11,0
0.2,0,0.896410157,0,11,1
0.4,0,0.7626591818,1,12,0
0,0,0.9286139244,1,12,0
0.2,0,0.8660726687,1,11,1
0.8,1,1.147338219,1,10,0
0.6,1,1.232405349,1,10,1
0.4,0,0.9069343228,0,9,0
0.2,0,0.8981416663,1,9,0
0,1,0.8433406856,0,11,0
1,1,0.7504705647,1,10,0
1,1,0.7375092991,1,10,1
0,0,0.9789168639,1,11,0
0,0,1.230741518,1,11,0
0.8,1,0.7433198253,1,12,1
0.6,0,1.143985718,1,11,1
0.4,0,1.030441848,0,11,1
0.6,0,1.002691153,0,13,0
0,0,1.021950599,0,12,0
