object_filename,object_id,memscore
object1.jpg,1,0.938475489616394
object2.jpg,2,0.9381924867630005
object3.jpg,3,0.9639787673950195
object4.jpg,4,0.938996434211731
object5.jpg,5,0.9491254687309265
object6.jpg,6,0.9684559106826782
object7.jpg,7,0.9086424708366394
object8.jpg,8,0.783260703086853
object9.jpg,9,0.8380105495452881
object10.jpg,10,0.9132511615753174
object11.jpg,11,0.9419831037521362
object12.jpg,12,0.9462130069732666
object13.jpg,13,0.938708484172821
object14.jpg,14,0.9158775806427002
object15.jpg,15,0.9064127802848816
object16.jpg,16,0.9112668037414551
object17.jpg,17,0.9287608861923218
object18.jpg,18,0.9337742924690247
object19.jpg,19,0.9328722357749939
object20.jpg,20,0.940117597579956
object21.jpg,21,0.9244968295097351
object22.jpg,22,0.9328902363777161
object23.jpg,23,0.963270902633667
object24.jpg,24,0.9124246835708618
object25.jpg,25,0.8891244530677795
object26.jpg,26,0.9307959079742432
object27.jpg,27,0.9451960921287537
object28.jpg,28,0.9046409726142883
object29.jpg,29,0.8987143635749817
object30.jpg,30,0.9318907856941223
object31.jpg,31,0.9412855505943298
object32.jpg,32,0.8876643180847168
object33.jpg,33,0.9100601673126221
object34.jpg,34,0.8980374932289124
object35.jpg,35,0.8539282083511353
object36.jpg,36,0.9022125601768494
object37.jpg,37,0.8668792247772217
object38.jpg,38,0.904760479927063
object39.jpg,39,0.8676570057868958
object40.jpg,40,0.8598166704177856
object41.jpg,41,0.9613443613052368
object42.jpg,42,0.8710130453109741
object43.jpg,43,0.9372631311416626
object44.jpg,44,0.898207426071167
object45.jpg,45,0.9423913359642029
object46.jpg,46,0.9173474907875061
object47.jpg,47,0.9047549366950989
object48.jpg,48,0.9211911559104919
object49.jpg,49,0.9191017746925354
object50.jpg,50,0.9580556750297546
object51.jpg,51,0.8240643739700317
object52.jpg,52,0.952571451663971
object53.jpg,53,0.9435707330703735
object54.jpg,54,0.9174740314483643
object55.jpg,55,0.8928574919700623
object56.jpg,56,0.9346417784690857
object57.jpg,57,0.8847355842590332
object58.jpg,58,0.962675154209137
object59.jpg,59,0.9694250822067261
object60.jpg,60,0.9463757276535034
object61.jpg,61,0.9141407608985901
object62.jpg,62,0.9806906580924988
object63.jpg,63,0.957673192024231
object64.jpg,64,0.9597625732421875
object65.jpg,65,0.9656210541725159
object66.jpg,66,0.9338958263397217
object67.jpg,67,0.9674563407897949
object68.jpg,68,0.9722603559494019
object69.jpg,69,0.8246598243713379
object70.jpg,70,0.9191026091575623
object71.jpg,71,0.9008057713508606
object72.jpg,72,0.9702323079109192
object73.jpg,73,0.9188973307609558
object74.jpg,74,0.968748927116394
object75.jpg,75,0.8682085275650024
object76.jpg,76,0.9640735983848572
object77.jpg,77,0.9327020049095154
object78.jpg,78,0.8832436800003052
object79.jpg,79,0.943244457244873
object80.jpg,80,0.9516223669052124
object81.jpg,81,0.9779807925224304
object82.jpg,82,0.9457939863204956
object83.jpg,83,0.9040084481239319
object84.jpg,84,0.8546993136405945
object85.jpg,85,0.899757444858551
object86.jpg,86,0.9143669605255127
object87.jpg,87,0.7872266173362732
object88.jpg,88,0.9181930422782898
object89.jpg,89,0.9640445113182068
object90.jpg,90,0.9510400891304016
object91.jpg,91,0.9263192415237427
object92.jpg,92,0.9559645652770996
object93.jpg,93,0.9461939930915833
object94.jpg,94,0.9342652559280396
object95.jpg,95,0.9359424710273743
object96.jpg,96,0.8956912159919739
object97.jpg,97,0.9731010794639587
object98.jpg,98,0.9143872857093811
object99.jpg,99,0.9679834246635437
object100.jpg,100,0.7355974912643433
object101.jpg,101,0.9069047570228577
object102.jpg,102,0.9812657237052917
object103.jpg,103,0.794964075088501
object104.jpg,104,0.9494091272354126
object105.jpg,105,0.9650031328201294
object106.jpg,106,0.9285691976547241
object107.jpg,107,0.9134867191314697
object108.jpg,108,0.932225227355957
object109.jpg,109,0.8357493281364441
object110.jpg,110,0.9031654596328735
object111.jpg,111,0.9470856189727783
object112.jpg,112,0.9354274868965149
object113.jpg,113,0.9555086493492126
object114.jpg,114,0.7933068871498108
object115.jpg,115,0.9000651240348816
object116.jpg,116,0.8849939703941345
object117.jpg,117,0.9436043500900269
object118.jpg,118,0.9475343823432922
object119.jpg,119,0.8827300071716309
object120.jpg,120,0.8792238831520081
object121.jpg,121,0.8140848875045776
object122.jpg,122,0.9700908064842224
object123.jpg,123,0.8974145650863647
object124.jpg,124,0.9651392102241516
object125.jpg,125,0.9782654047012329
object126.jpg,126,0.9646231532096863
object127.jpg,127,0.8797553181648254
object128.jpg,128,0.9663531184196472
object129.jpg,129,0.8998813033103943
object130.jpg,130,0.8662225008010864
object131.jpg,131,0.9234748482704163
object132.jpg,132,0.9233683943748474
object133.jpg,133,0.8912753462791443
object134.jpg,134,0.921201765537262
object135.jpg,135,0.9287083148956299
object136.jpg,136,0.9010165333747864
object137.jpg,137,0.9274116158485413
object138.jpg,138,0.9572505950927734
object139.jpg,139,0.9241021275520325
object140.jpg,140,0.9762240052223206
object141.jpg,141,0.9278740882873535
object142.jpg,142,0.897246778011322
object143.jpg,143,0.9003695249557495
object144.jpg,144,0.8982832431793213
object145.jpg,145,0.9177536368370056
object146.jpg,146,0.9382966160774231
object147.jpg,147,0.9899166226387024
object148.jpg,148,0.8752738833427429
object149.jpg,149,0.9422829747200012
object150.jpg,150,0.8889957070350647
object151.jpg,151,0.9054187536239624
object152.jpg,152,0.9516302347183228
object153.jpg,153,0.9319351315498352
object154.jpg,154,0.9426838755607605
object155.jpg,155,0.9108653664588928
object156.jpg,156,0.9648407101631165
object157.jpg,157,0.868263840675354
object158.jpg,158,0.8663395047187805
object159.jpg,159,0.9123257398605347
object160.jpg,160,0.8736436367034912
object161.jpg,161,0.9170921444892883
object162.jpg,162,0.8189240097999573
object163.jpg,163,0.8380848169326782
object164.jpg,164,0.9440379738807678
object165.jpg,165,0.8940941691398621
object166.jpg,166,0.9365449547767639
object167.jpg,167,0.8827396035194397
object168.jpg,168,0.9437869787216187
object169.jpg,169,0.9386628866195679
object170.jpg,170,0.9063496589660645
object171.jpg,171,0.9296969175338745
object172.jpg,172,0.8902381062507629
object173.jpg,173,0.9008886218070984
object174.jpg,174,0.8704380989074707
object175.jpg,175,0.9514908790588379
object176.jpg,176,0.9285714030265808
object177.jpg,177,0.9484496116638184
object178.jpg,178,0.959103524684906
object179.jpg,179,0.926885724067688
object180.jpg,180,0.9149826765060425
object181.jpg,181,0.917999804019928
object182.jpg,182,0.9423338770866394
object183.jpg,183,0.9643272161483765
object184.jpg,184,0.9912586808204651
object185.jpg,185,0.9069782495498657
object186.jpg,186,0.9420866370201111
object187.jpg,187,0.9579563140869141
object188.jpg,188,0.9318310022354126
object189.jpg,189,0.8989860415458679
object190.jpg,190,0.8537910580635071
object191.jpg,191,0.8878112435340881
object192.jpg,192,0.9458345770835876
object193.jpg,193,0.8558322787284851
object194.jpg,194,0.8855600953102112
object195.jpg,195,0.9716558456420898
object196.jpg,196,0.9254910945892334
object197.jpg,197,0.9409551620483398
object198.jpg,198,0.8788089752197266
object199.jpg,199,0.950463593006134
object200.jpg,200,0.8944154381752014
object201.jpg,201,0.9620049595832825
object202.jpg,202,0.8994084596633911
object203.jpg,203,0.837549090385437
object204.jpg,204,0.9557133913040161
object205.jpg,205,0.896687924861908
object206.jpg,206,0.9598475694656372
object207.jpg,207,0.8667787313461304
object208.jpg,208,0.8516107797622681
object209.jpg,209,0.8011283874511719
object210.jpg,210,0.9135528802871704
object211.jpg,211,0.9444084763526917
object212.jpg,212,0.913007915019989
object213.jpg,213,0.9210118055343628
object214.jpg,214,0.7839440107345581
object215.jpg,215,0.9147316813468933
object216.jpg,216,0.8791159391403198
object217.jpg,217,0.8425811529159546
object218.jpg,218,0.9037643671035767
object219.jpg,219,0.887004554271698
object220.jpg,220,0.905954122543335
object221.jpg,221,0.9452568292617798
object222.jpg,222,0.8982948660850525
object223.jpg,223,0.9167762398719788
object224.jpg,224,0.9054484963417053
object225.jpg,225,0.9646795392036438
object226.jpg,226,0.9053463339805603
object227.jpg,227,0.9429438710212708
object228.jpg,228,0.8362448811531067
object229.jpg,229,0.8758144974708557
object230.jpg,230,0.8944847583770752
object231.jpg,231,0.9280442595481873
object232.jpg,232,0.9058244824409485
object233.jpg,233,0.9339665174484253
object234.jpg,234,0.9259454011917114
object235.jpg,235,0.7865854501724243
object236.jpg,236,0.8485561609268188
object237.jpg,237,0.9173650741577148
object238.jpg,238,0.8519462943077087
object239.jpg,239,0.9083366394042969
object240.jpg,240,0.9253056049346924
object241.jpg,241,0.8024970889091492
object242.jpg,242,0.8306012749671936
object243.jpg,243,0.8879360556602478
object244.jpg,244,0.9270915389060974
object245.jpg,245,0.9536336660385132
object246.jpg,246,0.9401330351829529
object247.jpg,247,0.8449583649635315
object248.jpg,248,0.9023106694221497
object249.jpg,249,0.8628668785095215
object250.jpg,250,0.855126142501831
object251.jpg,251,0.8113818764686584
object252.jpg,252,0.8959411978721619
object253.jpg,253,0.9177389740943909
object254.jpg,254,0.9449337720870972
object255.jpg,255,0.9144253730773926
object256.jpg,256,0.8461090922355652
object257.jpg,257,0.9307169914245605
object258.jpg,258,0.9283216595649719
object259.jpg,259,0.8765045404434204
object260.jpg,260,0.8460749387741089
object261.jpg,261,0.922088086605072
object262.jpg,262,0.8631224632263184
object263.jpg,263,0.942440927028656
object264.jpg,264,0.8333490490913391
object265.jpg,265,0.9190478324890137
object266.jpg,266,0.9743298888206482
object267.jpg,267,0.8458514213562012
object268.jpg,268,0.8625118136405945
object269.jpg,269,0.9136995673179626
object270.jpg,270,0.9296462535858154
object271.jpg,271,0.924534261226654
object272.jpg,272,0.9670426845550537
object273.jpg,273,0.8372732400894165
object274.jpg,274,0.9339472055435181
object275.jpg,275,0.9141508340835571
object276.jpg,276,0.9077999591827393
object277.jpg,277,0.9566701054573059
object278.jpg,278,0.9598127603530884
object279.jpg,279,0.9468898773193359
object280.jpg,280,0.883061945438385
object281.jpg,281,0.8832793235778809
object282.jpg,282,0.8885070085525513
object283.jpg,283,0.873467206954956
object284.jpg,284,0.8709587454795837
object285.jpg,285,0.9081810712814331
object286.jpg,286,0.9637014865875244
object287.jpg,287,0.9377871155738831
object288.jpg,288,0.8906214237213135
object289.jpg,289,0.926291286945343
object290.jpg,290,0.9504688382148743
object291.jpg,291,0.8883238434791565
object292.jpg,292,0.9320959448814392
object293.jpg,293,0.9704857468605042
object294.jpg,294,0.9303714632987976
object295.jpg,295,0.9051423072814941
object296.jpg,296,0.9720391035079956
object297.jpg,297,0.9281136989593506
object298.jpg,298,0.9455644488334656
object299.jpg,299,0.9311206936836243
object300.jpg,300,0.9310588240623474
object301.jpg,301,0.8728667497634888
object302.jpg,302,0.8931153416633606
object303.jpg,303,0.9569383859634399
object304.jpg,304,0.8835145831108093
object305.jpg,305,0.8722565174102783
object306.jpg,306,0.8846319913864136
object307.jpg,307,0.8709247708320618
object308.jpg,308,0.8443229794502258
object309.jpg,309,0.8906782269477844
object310.jpg,310,0.8745089173316956
object311.jpg,311,0.8774361610412598
object312.jpg,312,0.8757343888282776
object313.jpg,313,0.9854223728179932
object314.jpg,314,0.8635296821594238
object315.jpg,315,0.9355644583702087
object316.jpg,316,0.8945660591125488
object317.jpg,317,0.8845183849334717
object318.jpg,318,0.9444265365600586
object319.jpg,319,0.8821735978126526
object320.jpg,320,0.895672619342804
object321.jpg,321,0.9171352982521057
object322.jpg,322,0.9320698380470276
object323.jpg,323,0.9174222350120544
object324.jpg,324,0.8618216514587402
object325.jpg,325,0.8796343803405762
object326.jpg,326,0.7404888272285461
object327.jpg,327,0.9257323741912842
object328.jpg,328,0.8255287408828735
object329.jpg,329,0.910788893699646
object330.jpg,330,0.8597291707992554
object331.jpg,331,0.9283043146133423
object332.jpg,332,0.9062780737876892
object333.jpg,333,0.9299429655075073
object334.jpg,334,0.8686646223068237
object335.jpg,335,0.9458889961242676
object336.jpg,336,0.8590495586395264
object337.jpg,337,0.8940576910972595
object338.jpg,338,0.9229311347007751
object339.jpg,339,0.7640568017959595
object340.jpg,340,0.9583603739738464
object341.jpg,341,0.8924487829208374
object342.jpg,342,0.8714272379875183
object343.jpg,343,0.8706808686256409
object344.jpg,344,0.869255542755127
object345.jpg,345,0.90138840675354
object346.jpg,346,0.9156180620193481
object347.jpg,347,0.8922842741012573
object348.jpg,348,0.9430386424064636
object349.jpg,349,0.9524337649345398
object350.jpg,350,0.8894392251968384
object351.jpg,351,0.7830958366394043
object352.jpg,352,0.8729928135871887
object353.jpg,353,0.8984933495521545
object354.jpg,354,0.8840678930282593
object355.jpg,355,0.9064300656318665
object356.jpg,356,0.8591838479042053
object357.jpg,357,0.9018617868423462
object358.jpg,358,0.9559593200683594
object359.jpg,359,0.9575397372245789
object360.jpg,360,0.9445267915725708
object361.jpg,361,0.8783897161483765
